id,data_format,access,cases,file_name,data_category,submitter_id,type,created_datetime,file_size,md5sum,updated_datetime,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
044bcb07-5c54-4d1b-9d81-5e3ee2bcbc26,TXT,open,TCGA-66-2780-01A-01R-0851-07,ae42d69a-f6a4-4d03-9f4a-869b71fef8f8.htseq.counts.gz,Transcriptome Profiling,ae42d69a-f6a4-4d03-9f4a-869b71fef8f8_count,gene_expression,2016-05-30T18:25:01.134615-05:00,254071,acf05ccbee309dd3fa2f5bdb66bf3f65,2018-09-06T16:31:22.449726-05:00,044bcb07-5c54-4d1b-9d81-5e3ee2bcbc26,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,223fd714-1309-4ba1-bc75-91e1223a006d,released,ae42d69a-f6a4-4d03-9f4a-869b71fef8f8_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-66-2780,TCGA-66-2780-01A
769b63d1-6fd0-4c84-b89e-cdb95cc537de,TXT,open,TCGA-85-7697-01A-11R-2125-07,cd068064-b4cc-4a34-94be-ce95e3342c6d.htseq.counts.gz,Transcriptome Profiling,cd068064-b4cc-4a34-94be-ce95e3342c6d_count,gene_expression,2016-05-30T18:47:58.801637-05:00,259375,070364d176283943b925774ea112999e,2018-09-06T16:31:22.449726-05:00,769b63d1-6fd0-4c84-b89e-cdb95cc537de,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,5d74566c-0b23-4dc5-b9f6-f31baec5ebae,released,cd068064-b4cc-4a34-94be-ce95e3342c6d_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-85-7697,TCGA-85-7697-01A
9cac775f-8337-4210-ad23-cef9ecf00e44,TXT,open,TCGA-56-A4BW-01A-11R-A24H-07,86217594-5c52-4384-9442-b371f314ccdd.htseq.counts.gz,Transcriptome Profiling,86217594-5c52-4384-9442-b371f314ccdd_count,gene_expression,2016-05-29T11:01:26.118313-05:00,253357,23fb9daa9975e084cec136929325099d,2018-09-06T16:31:22.449726-05:00,9cac775f-8337-4210-ad23-cef9ecf00e44,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,0bee9fd9-d010-47b4-a471-6e09bb5b9ea6,released,86217594-5c52-4384-9442-b371f314ccdd_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-56-A4BW,TCGA-56-A4BW-01A
ae16acee-37ec-4145-8f1f-dea7b16bd75e,TXT,open,TCGA-85-A4CN-01A-11R-A24H-07,57511eed-4acc-4a58-8640-664e5710d003.htseq.counts.gz,Transcriptome Profiling,57511eed-4acc-4a58-8640-664e5710d003_count,gene_expression,2016-05-29T10:41:11.277317-05:00,250505,e109c30f2b74b3cc295e21da3d48d795,2018-09-06T16:31:22.449726-05:00,ae16acee-37ec-4145-8f1f-dea7b16bd75e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,22e96486-001c-4a9a-bd99-92e5deb154d1,released,57511eed-4acc-4a58-8640-664e5710d003_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-85-A4CN,TCGA-85-A4CN-01A
f9242139-bced-4429-b900-87105c45fde9,TXT,open,TCGA-96-8170-01A-11R-2296-07,42ea1b79-764b-4c43-a53f-90678d27fbcc.htseq.counts.gz,Transcriptome Profiling,42ea1b79-764b-4c43-a53f-90678d27fbcc_count,gene_expression,2016-05-29T10:11:38.738417-05:00,256427,59e01c1ef704baa1bca77bde07b21812,2018-09-06T16:31:22.449726-05:00,f9242139-bced-4429-b900-87105c45fde9,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,6f8c7e5a-38b7-47bb-9901-82b343d735fd,released,42ea1b79-764b-4c43-a53f-90678d27fbcc_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-96-8170,TCGA-96-8170-01A
7b4ef838-74ce-4781-b4c7-765d37e4bcf9,TXT,open,TCGA-94-A4VJ-01A-11R-A24Z-07,983f2870-96f9-471d-b42e-41b7b84331fc.htseq.counts.gz,Transcriptome Profiling,983f2870-96f9-471d-b42e-41b7b84331fc_count,gene_expression,2016-05-29T10:07:35.213604-05:00,252467,87d6682333c252e3e58748e5edf7a9c0,2018-09-06T16:31:22.449726-05:00,7b4ef838-74ce-4781-b4c7-765d37e4bcf9,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,4621561e-c04a-4835-9568-52953a3288f6,released,983f2870-96f9-471d-b42e-41b7b84331fc_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-94-A4VJ,TCGA-94-A4VJ-01A
a5a8274f-6d33-4dcf-a85a-603fa4d53633,TXT,open,TCGA-22-4604-01A-01R-1201-07,7b39751b-6e15-416c-b879-42c76270e133.htseq.counts.gz,Transcriptome Profiling,7b39751b-6e15-416c-b879-42c76270e133_count,gene_expression,2016-05-26T21:11:19.459910-05:00,258700,7b781d56fc64d204a66a6c78160a60bf,2018-09-06T16:31:22.449726-05:00,a5a8274f-6d33-4dcf-a85a-603fa4d53633,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,43fbcd56-cfa0-4bd0-b4a6-3f7690bdf7d3,released,7b39751b-6e15-416c-b879-42c76270e133_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-22-4604,TCGA-22-4604-01A
702701de-180c-4c03-84f3-e6d05158ccbc,TXT,open,TCGA-58-A46L-01A-11R-A24H-07,02ba8296-3982-4e29-8823-403ab580dee8.htseq.counts.gz,Transcriptome Profiling,02ba8296-3982-4e29-8823-403ab580dee8_count,gene_expression,2016-05-26T21:18:40.569160-05:00,264876,c0f887adff270006b30d2f2d954f4b08,2018-09-06T16:31:22.449726-05:00,702701de-180c-4c03-84f3-e6d05158ccbc,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,9fc50699-55b0-42b8-a40f-5edf2cb8f836,released,02ba8296-3982-4e29-8823-403ab580dee8_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-58-A46L,TCGA-58-A46L-01A
e5b750b0-a54e-4de5-abe5-289c68a1d9d1,TXT,open,TCGA-85-8580-01A-31R-2403-07,a25de25d-8676-4765-a4f9-04b777afccca.htseq.counts.gz,Transcriptome Profiling,a25de25d-8676-4765-a4f9-04b777afccca_count,gene_expression,2016-05-29T10:37:37.960175-05:00,252015,d9e3d4a9db0e6422caef5d1b4b75302b,2018-09-06T16:31:22.449726-05:00,e5b750b0-a54e-4de5-abe5-289c68a1d9d1,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,59b2dbd6-b933-4526-8a1e-37166f2ac3ce,released,a25de25d-8676-4765-a4f9-04b777afccca_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-85-8580,TCGA-85-8580-01A
a0f7ff0e-ceac-49c4-98d4-09e39ac93457,TXT,open,TCGA-21-1075-01A-01R-0692-07,50f781b5-212b-4a3b-b22f-007c7a06ba3c.htseq.counts.gz,Transcriptome Profiling,50f781b5-212b-4a3b-b22f-007c7a06ba3c_count,gene_expression,2016-05-30T21:09:10.404118-05:00,253897,3410772709cdfdaf64cccf3a2b5ee795,2018-09-06T16:31:22.449726-05:00,a0f7ff0e-ceac-49c4-98d4-09e39ac93457,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,31bd1bed-cf01-4ebd-94be-5148986ee976,released,50f781b5-212b-4a3b-b22f-007c7a06ba3c_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-21-1075,TCGA-21-1075-01A
1cea3f08-471a-465e-93d4-c5fecfec05b4,TXT,open,TCGA-18-3419-01A-01R-0980-07,88b3eb4d-02ae-4903-89f5-9ee294ee732e.htseq.counts.gz,Transcriptome Profiling,88b3eb4d-02ae-4903-89f5-9ee294ee732e_count,gene_expression,2016-05-26T21:07:01.828892-05:00,251757,fc3f057d291b3c4c4febc6ffe06bd159,2018-09-06T16:31:22.449726-05:00,1cea3f08-471a-465e-93d4-c5fecfec05b4,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,53c14fd4-db31-4c3a-981b-4e6d413c3c5e,released,88b3eb4d-02ae-4903-89f5-9ee294ee732e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-18-3419,TCGA-18-3419-01A
001a2541-a9d3-4811-97bf-d8fcd89b4c66,TXT,open,TCGA-56-6546-01A-11R-1820-07,d20acb1e-7d44-4a0f-9ad4-2cc39c8fb151.htseq.counts.gz,Transcriptome Profiling,d20acb1e-7d44-4a0f-9ad4-2cc39c8fb151_count,gene_expression,2016-05-30T18:53:15.960857-05:00,257725,09d3512ca778fd12750efabeb948ef0a,2018-09-06T16:31:22.449726-05:00,001a2541-a9d3-4811-97bf-d8fcd89b4c66,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,ce0e597a-6827-407c-a6ef-155cef8a428c,released,d20acb1e-7d44-4a0f-9ad4-2cc39c8fb151_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-56-6546,TCGA-56-6546-01A
daa44ce1-1671-46b9-aa48-2f4155f0ee49,TXT,open,TCGA-56-7579-01A-11R-2045-07,a998a5b1-397d-4497-a58c-9b9e1c7f491e.htseq.counts.gz,Transcriptome Profiling,a998a5b1-397d-4497-a58c-9b9e1c7f491e_count,gene_expression,2016-05-26T21:19:20.206597-05:00,251842,683633e70ff5a40eb3aa03444d047a63,2018-09-06T16:31:22.449726-05:00,daa44ce1-1671-46b9-aa48-2f4155f0ee49,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,136cf3db-e911-44f5-8d56-b127de4b2402,released,a998a5b1-397d-4497-a58c-9b9e1c7f491e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-56-7579,TCGA-56-7579-01A
82689e3c-ffd6-474d-80db-1f4e7d52ccb5,TXT,open,TCGA-66-2765-01A-01R-0851-07,1731040e-8598-4766-b768-505805c0d92b.htseq.counts.gz,Transcriptome Profiling,1731040e-8598-4766-b768-505805c0d92b_count,gene_expression,2016-05-29T10:09:56.242399-05:00,251242,2ac2d0e87aa4ef04b31f20b890999207,2018-09-06T16:31:22.449726-05:00,82689e3c-ffd6-474d-80db-1f4e7d52ccb5,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,322bec7e-9b98-428a-8f32-fe9d476cdffa,released,1731040e-8598-4766-b768-505805c0d92b_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-66-2765,TCGA-66-2765-01A
c10c8c19-c687-4f06-8437-a0aba10ce7df,TXT,open,TCGA-66-2778-01A-02R-0851-07,d23a059b-5f83-4044-9694-94e641d763ed.htseq.counts.gz,Transcriptome Profiling,d23a059b-5f83-4044-9694-94e641d763ed_count,gene_expression,2016-05-30T18:39:57.246915-05:00,251072,99c5a325317e366122621130b88eabdb,2018-09-06T16:31:22.449726-05:00,c10c8c19-c687-4f06-8437-a0aba10ce7df,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,eab7f9ac-4d24-432e-8278-2e0ae57abbe2,released,d23a059b-5f83-4044-9694-94e641d763ed_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-66-2778,TCGA-66-2778-01A
5d0f90b0-4714-4103-aca7-dc9fbbe93758,TXT,open,TCGA-56-8503-01A-11R-2403-07,11af37ac-3bdb-49b9-bb6a-1eb570a8297e.htseq.counts.gz,Transcriptome Profiling,11af37ac-3bdb-49b9-bb6a-1eb570a8297e_count,gene_expression,2016-05-30T18:40:47.059604-05:00,250473,8958e6dc96960425e5fcc137d2d3790a,2018-09-06T16:31:22.449726-05:00,5d0f90b0-4714-4103-aca7-dc9fbbe93758,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,a1949993-8eee-4f2f-88ab-2da698de8c50,released,11af37ac-3bdb-49b9-bb6a-1eb570a8297e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-56-8503,TCGA-56-8503-01A
d9295296-874c-4a6f-b1d7-f7e9ec783466,TXT,open,TCGA-NC-A5HE-01A-11R-A26W-07,3534ddc7-f786-47c4-aa7a-d3b4dc8824d9.htseq.counts.gz,Transcriptome Profiling,3534ddc7-f786-47c4-aa7a-d3b4dc8824d9_count,gene_expression,2016-05-30T18:53:33.861294-05:00,255988,c673855e4af5158b5693d87e09f179db,2018-09-06T16:31:22.449726-05:00,d9295296-874c-4a6f-b1d7-f7e9ec783466,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-LUSC,5678f3ff-dc05-478b-866f-3d3fa8b46785,released,3534ddc7-f786-47c4-aa7a-d3b4dc8824d9_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-NC-A5HE,TCGA-NC-A5HE-01A
