id,data_format,access,cases,file_name,data_category,submitter_id,type,created_datetime,file_size,md5sum,updated_datetime,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
0588af0a-78d2-43f3-aa99-99048d3c946e,TXT,open,TCGA-VQ-A8E3-01A-11R-A39E-31,2f8cace5-4791-4dff-9314-5997b012b1cd.htseq.counts.gz,Transcriptome Profiling,2f8cace5-4791-4dff-9314-5997b012b1cd_count,gene_expression,2016-05-30T18:55:41.742142-05:00,269850,d00b039823f4b12a738c85b7f77cd0a2,2018-09-06T18:42:58.220092-05:00,0588af0a-78d2-43f3-aa99-99048d3c946e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,c16789be-0126-4417-896f-09e7fe0db00e,released,2f8cace5-4791-4dff-9314-5997b012b1cd_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-VQ-A8E3,TCGA-VQ-A8E3-01A
16c6fa1d-551c-4efb-a6bf-7c809496ee2b,TXT,open,TCGA-BR-6709-01A-11R-1884-13,0a4893c6-92fc-49d1-9747-e99b7f5326a3.htseq.counts.gz,Transcriptome Profiling,0a4893c6-92fc-49d1-9747-e99b7f5326a3_count,gene_expression,2016-05-30T18:18:12.286902-05:00,254004,6196225ff859dc4a02d4314a8dce12da,2018-09-06T18:42:58.220092-05:00,16c6fa1d-551c-4efb-a6bf-7c809496ee2b,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,8aa92f2e-bbcf-4153-8b74-99d09b6c6977,released,0a4893c6-92fc-49d1-9747-e99b7f5326a3_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BR-6709,TCGA-BR-6709-01A
8beb34f0-bd24-4828-ad46-3585d5dee301,TXT,open,TCGA-CD-A48C-01A-11R-A24K-31,71d0b85c-4b4e-45b8-af0c-ca264d05df4c.htseq.counts.gz,Transcriptome Profiling,71d0b85c-4b4e-45b8-af0c-ca264d05df4c_count,gene_expression,2016-05-30T18:57:07.265002-05:00,262025,76be6bf462b731e453a707a37d63c526,2018-09-06T18:42:58.220092-05:00,8beb34f0-bd24-4828-ad46-3585d5dee301,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,e77c0368-5bba-4e6c-a8ba-b673382e8479,released,71d0b85c-4b4e-45b8-af0c-ca264d05df4c_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-CD-A48C,TCGA-CD-A48C-01A
d42d501f-be17-4aaf-834a-033eb4af5843,TXT,open,TCGA-VQ-A8PH-01A-12R-A414-31,d62751ca-d171-4e69-8696-af61ed209647.htseq.counts.gz,Transcriptome Profiling,d62751ca-d171-4e69-8696-af61ed209647_count,gene_expression,2016-05-29T10:28:38.400546-05:00,261497,fc91f4b165dfbc83b8aa985bb63a4578,2018-09-06T18:42:58.220092-05:00,d42d501f-be17-4aaf-834a-033eb4af5843,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,26f05d73-0b2f-4f08-8a08-27b78067d746,released,d62751ca-d171-4e69-8696-af61ed209647_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-VQ-A8PH,TCGA-VQ-A8PH-01A
d4c1f405-72a4-43a9-9862-9bf2cf413007,TXT,open,TCGA-HU-A4G3-01A-11R-A24K-31,12f427fc-2db0-42c2-b477-c8c3f45044e9.htseq.counts.gz,Transcriptome Profiling,12f427fc-2db0-42c2-b477-c8c3f45044e9_count,gene_expression,2016-05-30T18:18:00.468022-05:00,260397,72c8c8e86e9894980dc9688251c67dff,2018-09-06T18:42:58.220092-05:00,d4c1f405-72a4-43a9-9862-9bf2cf413007,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,11909877-0024-49ee-b5f1-f91716f87bfa,released,12f427fc-2db0-42c2-b477-c8c3f45044e9_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-HU-A4G3,TCGA-HU-A4G3-01A
cb34590d-ac15-4d3d-89bf-4e1c62580488,TXT,open,TCGA-HU-8238-01A-11R-2343-13,2e7840e6-2d64-41f7-afb3-bc0be331a80f.htseq.counts.gz,Transcriptome Profiling,2e7840e6-2d64-41f7-afb3-bc0be331a80f_count,gene_expression,2016-05-29T10:55:01.256794-05:00,259089,714b84c4e29e4af67fc829c316a121df,2018-09-06T18:42:58.220092-05:00,cb34590d-ac15-4d3d-89bf-4e1c62580488,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,4c83f114-39de-480d-803e-7a38aac3b400,released,2e7840e6-2d64-41f7-afb3-bc0be331a80f_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-HU-8238,TCGA-HU-8238-01A
a2f1e5db-0237-4cad-969a-ebbab8715333,TXT,open,TCGA-CD-A489-01A-11R-A24K-31,8aaa76ec-dd68-412a-915a-ef12478a86dd.htseq.counts.gz,Transcriptome Profiling,8aaa76ec-dd68-412a-915a-ef12478a86dd_count,gene_expression,2016-05-30T18:26:09.873976-05:00,262457,09e27608666e169e937ad68d3af95484,2018-09-06T18:42:58.220092-05:00,a2f1e5db-0237-4cad-969a-ebbab8715333,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,6bbe50c5-56ed-48fb-90ad-dcd31ac10119,released,8aaa76ec-dd68-412a-915a-ef12478a86dd_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-CD-A489,TCGA-CD-A489-01A
d160934b-a360-4bb1-a95e-ced235290caf,TXT,open,TCGA-MX-A666-01A-11R-A31P-31,5e422c8a-d785-4e68-b43d-d3697e1e4ab4.htseq.counts.gz,Transcriptome Profiling,5e422c8a-d785-4e68-b43d-d3697e1e4ab4_count,gene_expression,2016-05-30T18:50:52.222529-05:00,266211,b06a18edc0225cf37ead8f7f6a69a116,2018-09-06T18:42:58.220092-05:00,d160934b-a360-4bb1-a95e-ced235290caf,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,fccd15e1-3ebb-4522-813f-734a717e3fab,released,5e422c8a-d785-4e68-b43d-d3697e1e4ab4_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-MX-A666,TCGA-MX-A666-01A
27b81156-668e-4ead-b841-5977c765aa4c,TXT,open,TCGA-F1-6874-01A-11R-1884-13,e53a7c37-bd31-42a3-84fd-14fed7c6bf44.htseq.counts.gz,Transcriptome Profiling,e53a7c37-bd31-42a3-84fd-14fed7c6bf44_count,gene_expression,2016-05-26T21:13:16.730233-05:00,264362,8b3214199504cfc133fabac223d1cadc,2018-09-06T18:42:58.220092-05:00,27b81156-668e-4ead-b841-5977c765aa4c,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,71fbf343-f488-4d30-a0a0-daa2ff43db21,released,e53a7c37-bd31-42a3-84fd-14fed7c6bf44_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-F1-6874,TCGA-F1-6874-01A
d10315e0-8ae8-4585-b6c1-f10aca4f50d6,TXT,open,TCGA-CG-4466-01A-01R-1157-13,ce216458-2523-4252-a95f-0251ce14723e.htseq.counts.gz,Transcriptome Profiling,ce216458-2523-4252-a95f-0251ce14723e_count,gene_expression,2016-05-29T10:08:00.949049-05:00,262828,69b6132f24c9a07417df43f534bb11e8,2018-09-06T18:42:58.220092-05:00,d10315e0-8ae8-4585-b6c1-f10aca4f50d6,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,eb52f20d-5b52-4ec1-bec7-c86abf69533f,released,ce216458-2523-4252-a95f-0251ce14723e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-CG-4466,TCGA-CG-4466-01A
7087e5b2-ae6e-447b-8a59-5ffb19c6ba78,TXT,open,TCGA-CD-5803-01A-11R-1602-13,db44ca4e-638f-4f54-bb87-905295f60ec4.htseq.counts.gz,Transcriptome Profiling,db44ca4e-638f-4f54-bb87-905295f60ec4_count,gene_expression,2016-05-29T10:10:23.057748-05:00,253878,5196bdbcab7db0ada502e907e78bd01e,2018-09-06T18:42:58.220092-05:00,7087e5b2-ae6e-447b-8a59-5ffb19c6ba78,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,8d813a35-4470-409b-88ba-babe25996d57,released,db44ca4e-638f-4f54-bb87-905295f60ec4_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-CD-5803,TCGA-CD-5803-01A
49626653-bbf9-4c00-b20a-75d6f0c8ebff,TXT,open,TCGA-VQ-A91K-01A-11R-A414-31,637b3148-f0e2-4c0b-87e0-5f33f32a9e95.htseq.counts.gz,Transcriptome Profiling,637b3148-f0e2-4c0b-87e0-5f33f32a9e95_count,gene_expression,2016-05-26T21:25:29.503252-05:00,260754,2e4faf6106b022573ffcf4e3cd9a80da,2018-09-06T18:42:58.220092-05:00,49626653-bbf9-4c00-b20a-75d6f0c8ebff,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,a812fbba-5966-4e61-907d-82f6abe9a6d3,released,637b3148-f0e2-4c0b-87e0-5f33f32a9e95_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-VQ-A91K,TCGA-VQ-A91K-01A
771daaac-99f5-4902-af18-9464fa39dbe3,TXT,open,TCGA-BR-8284-01A-11R-2343-13,83d95d1d-c130-4ef4-af98-3143c8b12dbf.htseq.counts.gz,Transcriptome Profiling,83d95d1d-c130-4ef4-af98-3143c8b12dbf_count,gene_expression,2016-05-30T18:38:39.319564-05:00,266810,b0530d7593c97f1eb1e7a865eaf7e792,2018-09-06T18:42:58.220092-05:00,771daaac-99f5-4902-af18-9464fa39dbe3,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,3f67aa44-5acc-492b-b7a1-4429056d2282,released,83d95d1d-c130-4ef4-af98-3143c8b12dbf_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BR-8284,TCGA-BR-8284-01A
6cb6c206-0249-419d-9d15-bfc405ed8778,TXT,open,TCGA-BR-6453-11A-01R-1802-13,8a1347e6-3475-48aa-af4a-87b7866c4a85.htseq.counts.gz,Transcriptome Profiling,8a1347e6-3475-48aa-af4a-87b7866c4a85_count,gene_expression,2016-05-29T10:56:03.648870-05:00,254160,cc0fc837a740fb149a05042290bace97,2018-09-06T18:42:58.220092-05:00,6cb6c206-0249-419d-9d15-bfc405ed8778,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,cf76867e-7632-46cd-ba49-22eaebd38629,released,8a1347e6-3475-48aa-af4a-87b7866c4a85_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Solid Tissue Normal,FALSE,TCGA-BR-6453,TCGA-BR-6453-11A
e210b792-6e5a-4e81-8aae-195f563de38e,TXT,open,TCGA-BR-A4J4-01A-12R-A251-31,6017c75f-8410-410b-91fc-54035008c1d9.htseq.counts.gz,Transcriptome Profiling,6017c75f-8410-410b-91fc-54035008c1d9_count,gene_expression,2016-05-29T10:48:28.253968-05:00,262259,50713162ffecac8a11b3bda6abcfdc06,2018-09-06T18:42:58.220092-05:00,e210b792-6e5a-4e81-8aae-195f563de38e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,eff84720-4670-43f0-9190-1251463c64f7,released,6017c75f-8410-410b-91fc-54035008c1d9_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BR-A4J4,TCGA-BR-A4J4-01A
39a63864-45c5-4616-bc1f-5dfab1332adb,TXT,open,TCGA-CD-5799-01A-11R-1602-13,7b4606fa-ebd0-4c93-8b3d-1c3c1504c6ff.htseq.counts.gz,Transcriptome Profiling,7b4606fa-ebd0-4c93-8b3d-1c3c1504c6ff_count,gene_expression,2016-05-30T18:47:24.974499-05:00,253407,ae9a7c4f176c9306fbed53639df590b0,2018-09-06T18:42:58.220092-05:00,39a63864-45c5-4616-bc1f-5dfab1332adb,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,f48455db-fbf9-4c53-a85a-985464dc1798,released,7b4606fa-ebd0-4c93-8b3d-1c3c1504c6ff_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-CD-5799,TCGA-CD-5799-01A
4d16ca6b-f775-41fe-900f-e52380969888,TXT,open,TCGA-D7-8573-01A-11R-2343-13,a95b1bb4-5428-418c-8677-2293808aeb2a.htseq.counts.gz,Transcriptome Profiling,a95b1bb4-5428-418c-8677-2293808aeb2a_count,gene_expression,2016-05-29T11:12:59.229928-05:00,262664,7848f9c81a8b7c00f5e700d3fef3268e,2018-09-06T18:42:58.220092-05:00,4d16ca6b-f775-41fe-900f-e52380969888,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,e1451082-a846-421f-a9a9-c4448ac8fb9f,released,a95b1bb4-5428-418c-8677-2293808aeb2a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-D7-8573,TCGA-D7-8573-01A
2f8d3a6c-9288-4886-8005-36b2a7167e66,TXT,open,TCGA-BR-6454-01A-11R-1802-13,dfa5f4a6-d885-4e83-a33b-8b381a2d6204.htseq.counts.gz,Transcriptome Profiling,dfa5f4a6-d885-4e83-a33b-8b381a2d6204_count,gene_expression,2016-05-30T18:40:47.645773-05:00,254053,991e2b31ec35219d4bfd530b46f3d045,2018-09-06T18:42:58.220092-05:00,2f8d3a6c-9288-4886-8005-36b2a7167e66,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,1bc0b640-5989-4c57-ae16-d2b48aa23c9f,released,dfa5f4a6-d885-4e83-a33b-8b381a2d6204_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BR-6454,TCGA-BR-6454-01A
b4554b9c-10c2-4218-8f66-5aa8c11c8b94,TXT,open,TCGA-CG-5724-01A-11R-1602-13,afb77eb0-040c-4d6a-a920-8a9f207a8695.htseq.counts.gz,Transcriptome Profiling,afb77eb0-040c-4d6a-a920-8a9f207a8695_count,gene_expression,2016-05-26T21:10:40.891569-05:00,255662,d7d575338d92783ecbede960bb304f8f,2018-09-06T18:42:58.220092-05:00,b4554b9c-10c2-4218-8f66-5aa8c11c8b94,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,65326b0d-1e39-4b02-ae16-59b15e827890,released,afb77eb0-040c-4d6a-a920-8a9f207a8695_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-CG-5724,TCGA-CG-5724-01A
179a0aa4-687d-42b5-8b01-07146fdd2fd6,TXT,open,TCGA-HU-A4GP-01A-11R-A251-31,e2d03205-d55a-44de-a1d6-fc918d248b01.htseq.counts.gz,Transcriptome Profiling,e2d03205-d55a-44de-a1d6-fc918d248b01_count,gene_expression,2016-05-30T18:45:00.969193-05:00,261708,e81c6b2eb09a55b5d7ae327030cc2e74,2018-09-06T18:42:58.220092-05:00,179a0aa4-687d-42b5-8b01-07146fdd2fd6,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,f88c658a-0a0a-4dd0-a4d4-e00ce89e6b8a,released,e2d03205-d55a-44de-a1d6-fc918d248b01_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-HU-A4GP,TCGA-HU-A4GP-01A
c3e2e256-032a-4ebc-b15f-9243cba865fa,TXT,open,TCGA-BR-4187-01A-01R-1131-13,9e18e4be-2f38-48f5-bef5-168986c06b0f.htseq.counts.gz,Transcriptome Profiling,9e18e4be-2f38-48f5-bef5-168986c06b0f_count,gene_expression,2016-05-26T21:14:02.903607-05:00,259851,b944517752f4b80622ead7954e5bd344,2018-09-06T18:42:58.220092-05:00,c3e2e256-032a-4ebc-b15f-9243cba865fa,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,0d403e96-8cd8-498c-a582-ce97700fa855,released,9e18e4be-2f38-48f5-bef5-168986c06b0f_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BR-4187,TCGA-BR-4187-01A
155bcdbc-c430-45f3-b964-17e32d04f421,TXT,open,TCGA-VQ-A8PU-01A-12R-A414-31,372c0939-f982-481d-b0a8-691eddf5e154.htseq.counts.gz,Transcriptome Profiling,372c0939-f982-481d-b0a8-691eddf5e154_count,gene_expression,2016-05-30T18:48:24.361184-05:00,254335,41ca1dffe39719421c9ab8514d7a26ba,2018-09-06T18:42:58.220092-05:00,155bcdbc-c430-45f3-b964-17e32d04f421,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,d77cbe2a-7f3a-4f5c-a2b0-cec615ade413,released,372c0939-f982-481d-b0a8-691eddf5e154_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-VQ-A8PU,TCGA-VQ-A8PU-01A
23cc5c0f-93fb-4c19-babc-108aad1a4cb5,TXT,open,TCGA-VQ-A91Y-01A-11R-A414-31,0772afa9-32f8-404f-a0cb-439bd320e8f6.htseq.counts.gz,Transcriptome Profiling,0772afa9-32f8-404f-a0cb-439bd320e8f6_count,gene_expression,2016-05-30T18:26:54.101867-05:00,264272,8453826359a0a88346d8652d4f7f7ea7,2018-09-06T18:42:58.220092-05:00,23cc5c0f-93fb-4c19-babc-108aad1a4cb5,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-STAD,94d29f11-8a64-4c62-a8ce-b89eaa416e54,released,0772afa9-32f8-404f-a0cb-439bd320e8f6_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-VQ-A91Y,TCGA-VQ-A91Y-01A
