id,data_format,access,cases,file_name,data_category,submitter_id,type,created_datetime,file_size,md5sum,updated_datetime,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
81f0ffb9-f85a-4e2d-bf6e-892f4a74a93e,TXT,open,TCGA-A7-A3J1-01A-11R-A213-07,2afc73e0-d4e7-4b35-8c1c-8bfc1237ee0a.htseq.counts.gz,Transcriptome Profiling,2afc73e0-d4e7-4b35-8c1c-8bfc1237ee0a_count,gene_expression,2016-05-29T10:51:23.403800-05:00,260533,e0c79ca4dbf3c638411c832c67b6e112,2018-09-06T13:49:20.245333-05:00,81f0ffb9-f85a-4e2d-bf6e-892f4a74a93e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,c98ceaa3-4f0e-49cb-b00e-0467d656a4d4,released,2afc73e0-d4e7-4b35-8c1c-8bfc1237ee0a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A7-A3J1,TCGA-A7-A3J1-01A
e3b71d5b-d4db-4778-aaaf-775847abd181,TXT,open,TCGA-AC-A6IW-01A-12R-A33J-07,471d762f-bd20-4665-9e2f-cc7ce8f94001.htseq.counts.gz,Transcriptome Profiling,471d762f-bd20-4665-9e2f-cc7ce8f94001_count,gene_expression,2016-05-30T18:27:21.550751-05:00,255516,743550bb9252aa5852bbda7c919638de,2018-09-06T13:49:20.245333-05:00,e3b71d5b-d4db-4778-aaaf-775847abd181,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,df7fce4e-bd9e-4f98-b943-6a4fc19e4e45,released,471d762f-bd20-4665-9e2f-cc7ce8f94001_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AC-A6IW,TCGA-AC-A6IW-01A
737c531c-0a48-4df1-85a8-1e7fe626da72,TXT,open,TCGA-AC-A3YI-01A-21R-A239-07,93904035-e387-47e3-90f0-ea0d5f726dac.htseq.counts.gz,Transcriptome Profiling,93904035-e387-47e3-90f0-ea0d5f726dac_count,gene_expression,2016-05-30T18:36:37.729066-05:00,253474,c8a94603b622bf8b3707f172792a55f3,2018-09-06T13:49:20.245333-05:00,737c531c-0a48-4df1-85a8-1e7fe626da72,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,537ebc2f-9095-4d10-a301-d031763506cb,released,93904035-e387-47e3-90f0-ea0d5f726dac_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AC-A3YI,TCGA-AC-A3YI-01A
2172fb62-9c2a-48d3-8568-fa891a41ddbc,TXT,open,TCGA-D8-A1XG-01A-11R-A14D-07,43c99312-8f57-4a49-a030-450bafc13d2a.htseq.counts.gz,Transcriptome Profiling,43c99312-8f57-4a49-a030-450bafc13d2a_count,gene_expression,2016-05-29T11:09:19.315615-05:00,253439,6c659d58557a23ea795ead187ca25bf8,2018-09-06T13:49:20.245333-05:00,2172fb62-9c2a-48d3-8568-fa891a41ddbc,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,aa4f3bef-b944-41a8-a7ee-a40c4141c8a2,released,43c99312-8f57-4a49-a030-450bafc13d2a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-D8-A1XG,TCGA-D8-A1XG-01A
a972683f-ecfa-46da-94b9-4683f696272e,TXT,open,TCGA-A8-A082-01A-11R-A00Z-07,e7d40080-17f9-4d2c-a5dd-33ac2fb61f31.htseq.counts.gz,Transcriptome Profiling,e7d40080-17f9-4d2c-a5dd-33ac2fb61f31_count,gene_expression,2016-05-29T10:35:42.932653-05:00,253389,1085d2b3625f7c5052050e0e4978cf68,2018-09-06T13:49:20.245333-05:00,a972683f-ecfa-46da-94b9-4683f696272e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,6293397b-d13b-47b4-bf9c-9119c833ba88,released,e7d40080-17f9-4d2c-a5dd-33ac2fb61f31_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A8-A082,TCGA-A8-A082-01A
576059d0-1111-4f50-919a-a911bbb21d7d,TXT,open,TCGA-OL-A5RU-01A-11R-A28M-07,23507f34-1c8e-4d83-a1c3-634b49460eb9.htseq.counts.gz,Transcriptome Profiling,23507f34-1c8e-4d83-a1c3-634b49460eb9_count,gene_expression,2016-05-29T11:01:46.310869-05:00,254241,e52db9333a717baa2b98dd8f1ec422ce,2018-09-06T13:49:20.245333-05:00,576059d0-1111-4f50-919a-a911bbb21d7d,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,52bd659a-aa84-41ce-ad25-712ddc6d6e95,released,23507f34-1c8e-4d83-a1c3-634b49460eb9_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-OL-A5RU,TCGA-OL-A5RU-01A
048f2967-e1e6-43c4-831f-178df5ddf660,TXT,open,TCGA-BH-A0HA-01A-11R-A12P-07,26bfd2ed-0d81-48ae-afd5-cf61b249bc14.htseq.counts.gz,Transcriptome Profiling,26bfd2ed-0d81-48ae-afd5-cf61b249bc14_count,gene_expression,2016-05-29T11:14:21.629964-05:00,251954,395fcfac97ac5b6a330a8d8a44be1bfb,2018-09-06T13:49:20.245333-05:00,048f2967-e1e6-43c4-831f-178df5ddf660,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,78e78e13-64f8-4de8-9c9e-774d7e54a8a6,released,26bfd2ed-0d81-48ae-afd5-cf61b249bc14_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BH-A0HA,TCGA-BH-A0HA-01A
ea1cda6a-d54d-43d9-b0b9-e7b707f9b611,TXT,open,TCGA-A2-A3XS-01A-11R-A22U-07,0e397288-82e4-48c7-9332-2ce733befdae.htseq.counts.gz,Transcriptome Profiling,0e397288-82e4-48c7-9332-2ce733befdae_count,gene_expression,2016-05-30T18:38:12.375188-05:00,257058,f235ab56869811e44318ee7b8e82ebcc,2018-09-06T13:49:20.245333-05:00,ea1cda6a-d54d-43d9-b0b9-e7b707f9b611,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,612c61bd-e14e-4c7c-9a02-5e6c56b593d9,released,0e397288-82e4-48c7-9332-2ce733befdae_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A2-A3XS,TCGA-A2-A3XS-01A
9947ce54-fc42-4f49-878d-00c1de395cd5,TXT,open,TCGA-E9-A1RD-11A-33R-A157-07,ecbe1717-b6b7-4359-b723-3bfc81c82f2d.htseq.counts.gz,Transcriptome Profiling,ecbe1717-b6b7-4359-b723-3bfc81c82f2d_count,gene_expression,2016-05-29T10:36:32.801462-05:00,257491,b65a595d97f9d663c7dd9194f797d920,2018-09-06T13:49:20.245333-05:00,9947ce54-fc42-4f49-878d-00c1de395cd5,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,3e26c3d3-a8ab-47a1-8813-54ba42a7cd27,released,ecbe1717-b6b7-4359-b723-3bfc81c82f2d_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Solid Tissue Normal,FALSE,TCGA-E9-A1RD,TCGA-E9-A1RD-11A
f82082b1-11e0-4bc1-9ef9-16261f45e3c8,TXT,open,TCGA-A2-A0ES-01A-11R-A115-07,41f067e1-7d50-448c-86fd-bdad3824b2ec.htseq.counts.gz,Transcriptome Profiling,41f067e1-7d50-448c-86fd-bdad3824b2ec_count,gene_expression,2016-05-30T18:35:43.714674-05:00,255965,54831e41591025eb6bdbe70342c755a8,2018-09-06T13:49:20.245333-05:00,f82082b1-11e0-4bc1-9ef9-16261f45e3c8,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,69b27c69-c11b-4a6e-b891-544875ccdd16,released,41f067e1-7d50-448c-86fd-bdad3824b2ec_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A2-A0ES,TCGA-A2-A0ES-01A
1c29ba5a-4d4a-40e9-9711-ff0ac5b895bb,TXT,open,TCGA-B6-A0RN-01A-12R-A084-07,fb13b1f7-2b62-4cd9-8e01-875acc860016.htseq.counts.gz,Transcriptome Profiling,fb13b1f7-2b62-4cd9-8e01-875acc860016_count,gene_expression,2016-05-26T21:21:30.630344-05:00,251857,85653db07fb2a735b66223ea7de8cdb2,2018-09-06T13:49:20.245333-05:00,1c29ba5a-4d4a-40e9-9711-ff0ac5b895bb,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,fc3ecfa0-8835-49c5-8b4c-873ebe7cd7d0,released,fb13b1f7-2b62-4cd9-8e01-875acc860016_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-B6-A0RN,TCGA-B6-A0RN-01A
d61055b3-2a21-45f6-a93d-4022db2198e8,TXT,open,TCGA-BH-A2L8-01A-11R-A18M-07,d63d0968-a63b-4d2e-96e2-9ba2129d8288.htseq.counts.gz,Transcriptome Profiling,d63d0968-a63b-4d2e-96e2-9ba2129d8288_count,gene_expression,2016-05-29T11:02:53.976838-05:00,254931,dccb389aa905c9135c53c5ecc69c0349,2018-09-06T13:49:20.245333-05:00,d61055b3-2a21-45f6-a93d-4022db2198e8,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,a586e262-8eb1-4a73-a488-e9ee3a75cc93,released,d63d0968-a63b-4d2e-96e2-9ba2129d8288_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-BH-A2L8,TCGA-BH-A2L8-01A
d2b96430-4cad-494a-9f44-2019a6e5f5a0,TXT,open,TCGA-E2-A108-01A-13R-A10J-07,1f886c5f-c9dc-4bf7-a9f9-30659e57597c.htseq.counts.gz,Transcriptome Profiling,1f886c5f-c9dc-4bf7-a9f9-30659e57597c_count,gene_expression,2016-05-29T10:26:45.992038-05:00,253514,b927be393f456bb2de932e4d5a0c7c8b,2018-09-06T13:49:20.245333-05:00,d2b96430-4cad-494a-9f44-2019a6e5f5a0,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,406880c3-ee74-4a51-9e34-cd78f4d04b53,released,1f886c5f-c9dc-4bf7-a9f9-30659e57597c_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-E2-A108,TCGA-E2-A108-01A
da82fd45-19b4-439e-9faa-5ef9c8df764f,TXT,open,TCGA-AN-A046-01A-21R-A034-07,c98b8334-836a-4c3c-b149-b08a7256aa68.htseq.counts.gz,Transcriptome Profiling,c98b8334-836a-4c3c-b149-b08a7256aa68_count,gene_expression,2016-05-29T11:08:21.540341-05:00,254535,853bc0a1941aa5dd12dcee76f59f2266,2018-09-06T13:49:20.245333-05:00,da82fd45-19b4-439e-9faa-5ef9c8df764f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,1c9ce403-2681-45d9-b70f-29b080f81ff7,released,c98b8334-836a-4c3c-b149-b08a7256aa68_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AN-A046,TCGA-AN-A046-01A
f7145906-96a0-4a8e-a148-032bbe563a93,TXT,open,TCGA-E2-A576-01A-11R-A31O-07,c595d44f-7e4f-4ade-9c9a-87b44ccac393.htseq.counts.gz,Transcriptome Profiling,c595d44f-7e4f-4ade-9c9a-87b44ccac393_count,gene_expression,2016-05-30T18:59:35.044246-05:00,254265,9967e20771eaf2b24645ad9e94b334d8,2018-09-06T13:49:20.245333-05:00,f7145906-96a0-4a8e-a148-032bbe563a93,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,0cd184b4-b165-4f94-b220-7d73c6a8e51d,released,c595d44f-7e4f-4ade-9c9a-87b44ccac393_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-E2-A576,TCGA-E2-A576-01A
d4b4dc58-49ad-4c4e-be42-eb2d856e2b29,TXT,open,TCGA-A2-A3XX-01A-21R-A239-07,7795a8f6-c33c-47f5-95f8-f976e8e15bd2.htseq.counts.gz,Transcriptome Profiling,7795a8f6-c33c-47f5-95f8-f976e8e15bd2_count,gene_expression,2016-05-29T10:29:16.380345-05:00,255412,5dfb36048ba14d9afc8c27427dac552f,2018-09-06T13:49:20.245333-05:00,d4b4dc58-49ad-4c4e-be42-eb2d856e2b29,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,d1d4dbfa-f9db-4246-bbbb-29a8ba0e3bff,released,7795a8f6-c33c-47f5-95f8-f976e8e15bd2_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A2-A3XX,TCGA-A2-A3XX-01A
4ede034d-9058-4750-9f83-6af2d3b62858,TXT,open,TCGA-A7-A0D9-11A-53R-A089-07,6b59b355-7581-426d-98c1-36e132a77c4e.htseq.counts.gz,Transcriptome Profiling,6b59b355-7581-426d-98c1-36e132a77c4e_count,gene_expression,2016-05-26T21:16:48.492420-05:00,250992,8bc256a5842987ec885f7f94da8419e5,2018-09-06T13:49:20.245333-05:00,4ede034d-9058-4750-9f83-6af2d3b62858,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,1849d241-d692-4e47-ba66-7bc13715a4fd,released,6b59b355-7581-426d-98c1-36e132a77c4e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Solid Tissue Normal,FALSE,TCGA-A7-A0D9,TCGA-A7-A0D9-11A
f7c0dcbd-6704-41c7-8516-a83a7909d027,TXT,open,TCGA-C8-A137-01A-11R-A115-07,ecefab08-36f5-4a49-9e4d-9e6def0d747e.htseq.counts.gz,Transcriptome Profiling,ecefab08-36f5-4a49-9e4d-9e6def0d747e_count,gene_expression,2016-05-26T21:06:49.361092-05:00,247242,02c7a0be375fd6722db7fd9a54f72824,2018-09-06T13:49:20.245333-05:00,f7c0dcbd-6704-41c7-8516-a83a7909d027,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,57b792b7-0cf7-4978-b5c0-86735d1f3f71,released,ecefab08-36f5-4a49-9e4d-9e6def0d747e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-C8-A137,TCGA-C8-A137-01A
5a37624c-ffba-479d-a52c-495afeba642f,TXT,open,TCGA-A7-A4SC-01A-12R-A266-07,9350b57b-9f7b-43c6-a42b-9ddae857af0a.htseq.counts.gz,Transcriptome Profiling,9350b57b-9f7b-43c6-a42b-9ddae857af0a_count,gene_expression,2016-05-30T18:57:08.240310-05:00,252536,5af76b3e9d84a03508f581592d1dd0c3,2018-09-06T13:49:20.245333-05:00,5a37624c-ffba-479d-a52c-495afeba642f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,aab75b9a-866c-4542-931e-61817fe3b59b,released,9350b57b-9f7b-43c6-a42b-9ddae857af0a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A7-A4SC,TCGA-A7-A4SC-01A
99131e7b-2028-4048-86df-65491768abb0,TXT,open,TCGA-E2-A15M-01A-11R-A12D-07,6c60605b-a647-481e-976d-f2945740faf8.htseq.counts.gz,Transcriptome Profiling,6c60605b-a647-481e-976d-f2945740faf8_count,gene_expression,2016-05-29T10:33:05.770331-05:00,262211,73a4ba85cfff38aec022e72b2d163bac,2018-09-06T13:49:20.245333-05:00,99131e7b-2028-4048-86df-65491768abb0,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,6ca36ffd-d370-4897-a72e-08703f6959e8,released,6c60605b-a647-481e-976d-f2945740faf8_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-E2-A15M,TCGA-E2-A15M-01A
883a5a12-6e6e-4561-8232-1f4d74262d0b,TXT,open,TCGA-A8-A08I-01A-11R-A00Z-07,938f73df-ebb5-4905-926d-e609a601d9b5.htseq.counts.gz,Transcriptome Profiling,938f73df-ebb5-4905-926d-e609a601d9b5_count,gene_expression,2016-05-30T18:24:07.050121-05:00,262235,e7e50476eea99440a1d57e1d9d245c1a,2018-09-06T13:49:20.245333-05:00,883a5a12-6e6e-4561-8232-1f4d74262d0b,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-BRCA,18f36e0f-6a6c-43e1-9d5a-5114301bebc0,released,938f73df-ebb5-4905-926d-e609a601d9b5_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A8-A08I,TCGA-A8-A08I-01A
