id,data_format,access,cases,file_name,data_category,submitter_id,type,created_datetime,file_size,md5sum,updated_datetime,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
755aeaf1-828c-457d-a99e-31f1254e8d6e,TXT,open,TCGA-CM-4747-01A-01R-1410-07,f0b34dc3-72b8-48d0-a755-354c74405264.htseq.counts.gz,Transcriptome Profiling,f0b34dc3-72b8-48d0-a755-354c74405264_count,gene_expression,2016-05-29T10:31:35.158263-05:00,236923,39162b131176cca6a16393d91a492f66,2018-09-06T16:20:48.972378-05:00,755aeaf1-828c-457d-a99e-31f1254e8d6e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,49053171-c21e-477f-ae8e-be09a11e16f2,released,f0b34dc3-72b8-48d0-a755-354c74405264_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-CM-4747,TCGA-CM-4747-01A
a36e65e6-1b16-4c0a-bf40-4eea98e7604f,TXT,open,TCGA-NH-A50V-01A-11R-A28H-07,cb76d1df-ba6e-479d-8858-005c17c94613.htseq.counts.gz,Transcriptome Profiling,cb76d1df-ba6e-479d-8858-005c17c94613_count,gene_expression,2016-05-30T18:52:17.950949-05:00,254374,4bb4865100d330571e7c438b1b3cee82,2018-09-06T16:20:48.972378-05:00,a36e65e6-1b16-4c0a-bf40-4eea98e7604f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,30e13591-2c1a-46fc-972d-83da38ef6dec,released,cb76d1df-ba6e-479d-8858-005c17c94613_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-NH-A50V,TCGA-NH-A50V-01A
85680290-b71a-4e2c-bb42-a9f19f718816,TXT,open,TCGA-A6-5667-01A-21R-1723-07,1c1a1ce6-b06e-421b-9f0b-a9215d553666.htseq.counts.gz,Transcriptome Profiling,1c1a1ce6-b06e-421b-9f0b-a9215d553666_count,gene_expression,2016-05-26T21:25:05.601652-05:00,249257,0d2bbf79a72d8eb2dceec6ee487211a5,2018-09-06T16:20:48.972378-05:00,85680290-b71a-4e2c-bb42-a9f19f718816,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,9a185a83-5ebc-4225-aaf7-c101bc14bf47,released,1c1a1ce6-b06e-421b-9f0b-a9215d553666_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A6-5667,TCGA-A6-5667-01A
1e5357e2-9340-492f-94de-a4066d249443,TXT,open,TCGA-NH-A5IV-01A-42R-A37K-07,7a0818ac-0f38-4e44-87da-55d812e447cd.htseq.counts.gz,Transcriptome Profiling,7a0818ac-0f38-4e44-87da-55d812e447cd_count,gene_expression,2016-05-30T18:48:57.888557-05:00,255418,29a8fee4d1949095feaf4da00352d91b,2018-09-06T16:20:48.972378-05:00,1e5357e2-9340-492f-94de-a4066d249443,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,6dcae915-a377-49ad-bbf9-bad0fca1b0cf,released,7a0818ac-0f38-4e44-87da-55d812e447cd_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-NH-A5IV,TCGA-NH-A5IV-01A
c172bc07-d4f0-41be-a558-49abc81065c2,TXT,open,TCGA-AA-3667-01A-01R-0905-07,f596eabc-e39a-4e35-9fc6-edade04eb785.htseq.counts.gz,Transcriptome Profiling,f596eabc-e39a-4e35-9fc6-edade04eb785_count,gene_expression,2016-05-30T18:53:59.606944-05:00,236255,2f5924bf0cdcdf44d4b6fbefe8818ead,2018-09-06T16:20:48.972378-05:00,c172bc07-d4f0-41be-a558-49abc81065c2,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,c9523258-401f-4635-a76b-882e20127e9b,released,f596eabc-e39a-4e35-9fc6-edade04eb785_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3667,TCGA-AA-3667-01A
970b7961-c998-4b9f-9fb0-ec457c20a49a,TXT,open,TCGA-A6-2678-11A-01R-A32Z-07,95e726db-5ccc-4836-a2ae-7feaddaf9f1b.htseq.counts.gz,Transcriptome Profiling,95e726db-5ccc-4836-a2ae-7feaddaf9f1b_count,gene_expression,2016-05-29T10:14:19.793380-05:00,253664,43e39403027ced7f52875b85eb4c3d6b,2018-09-06T16:20:48.972378-05:00,970b7961-c998-4b9f-9fb0-ec457c20a49a,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,7a7b77da-6534-4d50-941e-97e57fb16ba0,released,95e726db-5ccc-4836-a2ae-7feaddaf9f1b_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Solid Tissue Normal,FALSE,TCGA-A6-2678,TCGA-A6-2678-11A
d626c2f6-655b-4451-914e-b83e24eeaca4,TXT,open,TCGA-QG-A5Z2-01A-11R-A28H-07,665cc2e6-600b-4557-911a-ad94340333aa.htseq.counts.gz,Transcriptome Profiling,665cc2e6-600b-4557-911a-ad94340333aa_count,gene_expression,2016-05-29T10:44:46.429430-05:00,256126,ee783113ae6960ef62e3b2c3c12afaa5,2018-09-06T16:20:48.972378-05:00,d626c2f6-655b-4451-914e-b83e24eeaca4,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,cbf09f08-7709-4363-a171-4ef1b4cd0e45,released,665cc2e6-600b-4557-911a-ad94340333aa_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-QG-A5Z2,TCGA-QG-A5Z2-01A
e89336e9-e40a-4eda-9b42-310b30da256f,TXT,open,TCGA-AA-A01X-01A-21R-A083-07,a1f37975-6bc2-4583-9035-8e8c70677833.htseq.counts.gz,Transcriptome Profiling,a1f37975-6bc2-4583-9035-8e8c70677833_count,gene_expression,2016-05-29T10:07:38.308806-05:00,245551,edd55503c8eb2d7efebd91bd796eb941,2018-09-06T16:20:48.972378-05:00,e89336e9-e40a-4eda-9b42-310b30da256f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,3774fe90-c276-4ae2-bb4c-2920b1f2e4d9,released,a1f37975-6bc2-4583-9035-8e8c70677833_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-A01X,TCGA-AA-A01X-01A
b6388e09-7ed5-4041-97bb-4427ba5571ba,TXT,open,TCGA-AY-6197-01A-11R-1723-07,0ed65bdf-cb92-47c1-8aeb-42518ce639b8.htseq.counts.gz,Transcriptome Profiling,0ed65bdf-cb92-47c1-8aeb-42518ce639b8_count,gene_expression,2016-05-30T19:03:25.129898-05:00,252272,3c0e444e9ff4c21f91f057c057d447e0,2018-09-06T16:20:48.972378-05:00,b6388e09-7ed5-4041-97bb-4427ba5571ba,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,79dbf73e-7c21-4ad0-9a76-091b621ce4b8,released,0ed65bdf-cb92-47c1-8aeb-42518ce639b8_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AY-6197,TCGA-AY-6197-01A
7fb11e66-703f-4cd8-9077-62a84b3508b7,TXT,open,TCGA-AA-3517-01A-01R-0821-07,c55df672-3e6a-4625-bee3-4736808f96d7.htseq.counts.gz,Transcriptome Profiling,c55df672-3e6a-4625-bee3-4736808f96d7_count,gene_expression,2016-05-30T18:45:11.619724-05:00,246882,72f46c52b3aae193e56d2431ddf1620c,2018-09-06T16:20:48.972378-05:00,7fb11e66-703f-4cd8-9077-62a84b3508b7,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,5a5346cf-d6d4-4fc5-b375-d7aa2bafe4ca,released,c55df672-3e6a-4625-bee3-4736808f96d7_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3517,TCGA-AA-3517-01A
ad7a9e3f-9e48-429a-af6d-16c5a403e25e,TXT,open,TCGA-AA-3968-01A-01R-1022-07,a9557455-b007-4c38-88d2-8e72379e0e18.htseq.counts.gz,Transcriptome Profiling,a9557455-b007-4c38-88d2-8e72379e0e18_count,gene_expression,2016-05-30T18:48:03.896859-05:00,244672,c976f58a43f4eeb49c20ac98ed7e1046,2018-09-06T16:20:48.972378-05:00,ad7a9e3f-9e48-429a-af6d-16c5a403e25e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,0e7d8422-9d55-43a1-95b2-20b9dc5705a7,released,a9557455-b007-4c38-88d2-8e72379e0e18_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3968,TCGA-AA-3968-01A
9e72fa8c-0997-4f1a-b1fb-36bb92e7312f,TXT,open,TCGA-AA-3713-01A-21R-1723-07,fdd24a0e-f3ef-4a5a-87cf-f99884b90fb9.htseq.counts.gz,Transcriptome Profiling,fdd24a0e-f3ef-4a5a-87cf-f99884b90fb9_count,gene_expression,2016-05-29T10:31:55.930248-05:00,253249,3905e8dd3a85bfb8cb468881962eb64a,2018-09-06T16:20:48.972378-05:00,9e72fa8c-0997-4f1a-b1fb-36bb92e7312f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,9310875d-7c84-46c9-8cbd-728a522a665e,released,fdd24a0e-f3ef-4a5a-87cf-f99884b90fb9_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3713,TCGA-AA-3713-01A
f830148c-1db9-412d-bf63-28bdf8a1dba2,TXT,open,TCGA-AA-3527-01A-01R-0821-07,51cca578-4550-43e0-b37d-3275339748cd.htseq.counts.gz,Transcriptome Profiling,51cca578-4550-43e0-b37d-3275339748cd_count,gene_expression,2016-05-26T21:24:03.525162-05:00,239112,f4929d62c2d07561fcfa0a8cc73b24f0,2018-09-06T16:20:48.972378-05:00,f830148c-1db9-412d-bf63-28bdf8a1dba2,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,fad1de9f-960f-4ce8-8937-48b99b3d56e4,released,51cca578-4550-43e0-b37d-3275339748cd_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3527,TCGA-AA-3527-01A
79ba5640-8f51-4a13-89cc-955fa9f21ef1,TXT,open,TCGA-AA-3673-01A-01R-0905-07,5ff1be40-73fe-4cd2-9b58-4be53fdf8292.htseq.counts.gz,Transcriptome Profiling,5ff1be40-73fe-4cd2-9b58-4be53fdf8292_count,gene_expression,2016-05-29T10:37:55.546887-05:00,246499,25d270719c27f3462ba549745cb4eccc,2018-09-06T16:20:48.972378-05:00,79ba5640-8f51-4a13-89cc-955fa9f21ef1,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,ae3f04a2-c346-46e2-b650-58c628a0adc0,released,5ff1be40-73fe-4cd2-9b58-4be53fdf8292_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3673,TCGA-AA-3673-01A
add44342-a9cc-4803-b671-0bd63b96c325,TXT,open,TCGA-AA-3514-11A-01R-A32Z-07,0c788954-4a2f-405a-b0b1-8d8ec4e701fb.htseq.counts.gz,Transcriptome Profiling,0c788954-4a2f-405a-b0b1-8d8ec4e701fb_count,gene_expression,2016-05-29T11:09:08.970252-05:00,249323,254c460090fcc741b26fb510e3fedab7,2018-09-06T16:20:48.972378-05:00,add44342-a9cc-4803-b671-0bd63b96c325,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,00bb3093-55f5-455a-a74f-c0db2a22db9f,released,0c788954-4a2f-405a-b0b1-8d8ec4e701fb_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Solid Tissue Normal,FALSE,TCGA-AA-3514,TCGA-AA-3514-11A
91e9287b-079d-4c8d-a19a-3e252d978956,TXT,open,TCGA-AA-3856-01A-01R-0905-07,eb013d15-9a9d-4645-a009-a0d83a7a4590.htseq.counts.gz,Transcriptome Profiling,eb013d15-9a9d-4645-a009-a0d83a7a4590_count,gene_expression,2016-05-26T21:10:50.776774-05:00,247132,cde8e5f48246bfa00f4e7ef9aa8e07e1,2018-09-06T16:20:48.972378-05:00,91e9287b-079d-4c8d-a19a-3e252d978956,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,5c7c1038-6fd8-430c-a85f-0c9ec600a71c,released,eb013d15-9a9d-4645-a009-a0d83a7a4590_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3856,TCGA-AA-3856-01A
e61d5c3d-4cfe-441f-be92-8b293bcbae9e,TXT,open,TCGA-CM-6676-01A-11R-1839-07,09796233-3f40-4deb-b77d-2267c3afff59.htseq.counts.gz,Transcriptome Profiling,09796233-3f40-4deb-b77d-2267c3afff59_count,gene_expression,2016-05-29T10:18:35.966490-05:00,251799,6d635d0d668454238bc77cc41bbcb89c,2018-09-06T16:20:48.972378-05:00,e61d5c3d-4cfe-441f-be92-8b293bcbae9e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,48a3873e-df6d-4704-97e9-609b85bd403e,released,09796233-3f40-4deb-b77d-2267c3afff59_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-CM-6676,TCGA-CM-6676-01A
8340b6b6-7eb7-4af3-b32e-0a4a4dbf1094,TXT,open,TCGA-A6-2679-01A-02R-1410-07,d265829a-9e49-4e21-ba72-67f5ba406204.htseq.counts.gz,Transcriptome Profiling,d265829a-9e49-4e21-ba72-67f5ba406204_count,gene_expression,2016-05-26T21:12:44.627181-05:00,231381,889fd2703d8a80487d59c1ac48efaff9,2018-09-06T16:20:48.972378-05:00,8340b6b6-7eb7-4af3-b32e-0a4a4dbf1094,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,0e74f19d-96c5-479c-83ee-7ccd24f382c9,released,d265829a-9e49-4e21-ba72-67f5ba406204_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-A6-2679,TCGA-A6-2679-01A
1439268f-6863-433c-8941-157b251a15dd,TXT,open,TCGA-DM-A28M-01A-12R-A16W-07,99b6e196-2624-48bd-8922-d7c3af7e0d36.htseq.counts.gz,Transcriptome Profiling,99b6e196-2624-48bd-8922-d7c3af7e0d36_count,gene_expression,2016-05-30T18:45:01.620043-05:00,250188,d82e79f3fd535c4d393591563ba31d0f,2018-09-06T16:20:48.972378-05:00,1439268f-6863-433c-8941-157b251a15dd,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,fa377b20-8b15-4f57-87e0-266530f7462e,released,99b6e196-2624-48bd-8922-d7c3af7e0d36_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-DM-A28M,TCGA-DM-A28M-01A
990030de-447d-4124-a537-663b67cfe58f,TXT,open,TCGA-AA-A010-01A-01R-A089-07,1ec0cdf1-3bc2-4f86-bc5c-8d9cd30982d2.htseq.counts.gz,Transcriptome Profiling,1ec0cdf1-3bc2-4f86-bc5c-8d9cd30982d2_count,gene_expression,2016-05-26T21:08:29.047404-05:00,234355,d200c60f6b2e73f5ac885b9e58857468,2018-09-06T16:20:48.972378-05:00,990030de-447d-4124-a537-663b67cfe58f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,fa3f9e83-e1ef-4ddd-8419-738a53764523,released,1ec0cdf1-3bc2-4f86-bc5c-8d9cd30982d2_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-A010,TCGA-AA-A010-01A
f7fd20ef-1636-4b88-8ef3-0c725bc66534,TXT,open,TCGA-AA-3697-01A-01R-1723-07,fc477ec6-19af-4eb7-91cf-a8a16392f034.htseq.counts.gz,Transcriptome Profiling,fc477ec6-19af-4eb7-91cf-a8a16392f034_count,gene_expression,2016-05-29T11:09:03.424508-05:00,248015,a1e32ae7c54b31ef1f77c6de6169ec2a,2018-09-06T16:20:48.972378-05:00,f7fd20ef-1636-4b88-8ef3-0c725bc66534,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,42cd1f3a-de31-4030-9081-1eac472c1924,released,fc477ec6-19af-4eb7-91cf-a8a16392f034_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3697,TCGA-AA-3697-01A
26207ba9-f442-4cfe-97eb-ebd88851979f,TXT,open,TCGA-AA-3532-01A-01R-0821-07,5ada9c2e-2b69-441d-94e0-71ef126a886f.htseq.counts.gz,Transcriptome Profiling,5ada9c2e-2b69-441d-94e0-71ef126a886f_count,gene_expression,2016-05-30T18:39:51.651464-05:00,244697,68a4d7fe1eba4d5db2277bbbe0429b49,2018-09-06T16:20:48.972378-05:00,26207ba9-f442-4cfe-97eb-ebd88851979f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,5151a974-606c-4d6a-be6f-21b0e7b78840,released,5ada9c2e-2b69-441d-94e0-71ef126a886f_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AA-3532,TCGA-AA-3532-01A
f1c3b11c-5c4e-4961-aa3b-92d7a73298c2,TXT,open,TCGA-AZ-6606-01A-11R-1839-07,4cf333ec-bd88-4349-9c72-ee06d32e8cd2.htseq.counts.gz,Transcriptome Profiling,4cf333ec-bd88-4349-9c72-ee06d32e8cd2_count,gene_expression,2016-05-30T18:47:08.958699-05:00,250762,2fc1399de84759766b2ad2bc46f9ba75,2018-09-06T16:20:48.972378-05:00,f1c3b11c-5c4e-4961-aa3b-92d7a73298c2,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-COAD,1998dd94-8947-46e9-997c-ec63877b276a,released,4cf333ec-bd88-4349-9c72-ee06d32e8cd2_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AZ-6606,TCGA-AZ-6606-01A
